101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：南投縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
南投市,龍泉里,290,191678,661,495,291,820,614.57,92.98
南投市,康壽里,484,397927,822,592,338,999,970.49,118.04
南投市,三民里,256,217047,848,634,419,982,814.42,96.06
南投市,仁和里,177,133852,756,492,280,850,915.37,121.04
南投市,南投里,211,149005,706,492,287,836,749.52,106.14
南投市,彰仁里,133,92544,696,476,228,962,638.83,91.81
南投市,崇文里,317,242900,766,516,291,849,773.12,100.9
南投市,漳興里,844,671949,796,591,345,975,857.74,107.74
南投市,漳和里,2286,1804110,789,555,333,930,1911.35,242.19
南投市,軍功里,1324,941261,711,525,325,926,701.39,98.66
南投市,東山里,97,65109,671,463,308,781,768.44,114.48
南投市,平和里,1963,1496426,762,565,322,977,711.44,93.33
南投市,振興里,604,387600,642,514,291,823,529.67,82.54
南投市,千秋里,272,184940,680,525,325,869,543.42,79.92
南投市,三興里,1672,1314500,786,577,326,1038,688.45,87.57
南投市,三和里,1047,873768,835,630,351,1045,768,92.03
南投市,嘉興里,560,356039,636,485,308,774,621.42,97.74
南投市,嘉和里,1326,1017364,767,574,344,974,792.51,103.29
南投市,鳳鳴里,139,85712,617,497,364,729,474.39,76.93
南投市,鳳山里,277,175603,634,452,338,691,864.64,136.39
南投市,平山里,1592,1112039,699,522,328,867,840.84,120.38
南投市,新興里,1539,1004722,653,504,315,817,567.56,86.94
南投市,永豐里,881,796638,904,523,321,807,7374.46,815.54
南投市,福興里,853,603234,707,490,311,774,1551.55,219.4
南投市,營北里,2227,2319100,1041,734,412,1373,939.1,90.18
南投市,營南里,731,567566,776,545,324,971,786.52,101.3
南投市,內新里,437,325023,744,580,336,978,603.86,81.19
南投市,內興里,2071,1969436,951,674,396,1226,1283.86,135.01
南投市,光華里,359,305470,851,569,354,980,1075.29,126.37
南投市,光榮里,439,341256,777,604,361,955,776.29,99.86
南投市,光明里,419,337226,805,667,410,1056,565.59,70.27
南投市,光輝里,183,158584,867,589,362,1084,976.62,112.7
南投市,福山里,482,294822,612,486,316,751,524.08,85.68
南投市,永興里,163,111864,686,521,334,806,612.17,89.2
南投市,其　他,3,1840,613,633,438,798,359.98,58.69
南投市,合　計,26658,21048154,790,565,336,969,1664.83,210.86
埔里鎮,東門里,703,518922,738,505,301,902,983.67,133.26
埔里鎮,西門里,768,539126,702,525,324,912,653.54,93.1
埔里鎮,南門里,266,201298,757,567,263,992,712.9,94.2
埔里鎮,北門里,603,438916,728,535,323,912,699.26,96.07
埔里鎮,薰化里,300,209965,700,524,281,936,647.63,92.53
埔里鎮,清新里,794,542614,683,521,304,859,648.56,94.9
埔里鎮,同聲里,481,318750,663,479,289,799,911.49,137.55
埔里鎮,大城里,1389,990499,713,535,315,923,776.9,108.95
埔里鎮,籃城里,170,112059,659,484,276,812,551.09,83.6
埔里鎮,枇杷里,1668,1223591,734,531,320,926,702,95.7
埔里鎮,杷城里,613,438125,715,512,310,907,683.22,95.59
埔里鎮,水頭里,723,570265,789,493,316,834,2765.69,350.64
埔里鎮,麒麟里,151,85753,568,451,277,683,531.41,93.57
埔里鎮,珠格里,174,119896,689,542,297,852,672.41,97.58
埔里鎮,溪南里,194,127323,656,457,292,780,651.49,99.27
埔里鎮,桃米里,196,160830,821,507,294,769,1656.31,201.85
埔里鎮,南村里,240,162228,676,513,303,878,548.71,81.18
埔里鎮,愛蘭里,317,269148,849,592,348,1042,902.56,106.3
埔里鎮,鐵山里,341,213423,626,502,333,791,469.49,75.01
埔里鎮,房里里,201,125372,624,492,276,784,528.98,84.81
埔里鎮,向善里,87,43779,503,404,297,608,366.35,72.8
埔里鎮,一新里,149,98989,664,398,264,605,1234.31,185.79
埔里鎮,廣成里,184,111937,608,463,273,759,509.49,83.75
埔里鎮,史港里,91,68632,754,517,263,1125,709.06,94.02
埔里鎮,福興里,196,144464,737,432,251,718,1336.37,181.31
埔里鎮,牛眠里,473,285146,603,473,266,757,547.94,90.89
埔里鎮,大湳里,311,218269,702,521,300,945,606.35,86.39
埔里鎮,蜈蚣里,465,308491,663,513,317,821,630.1,94.98
埔里鎮,成功里,58,38753,668,544,326,874,486.78,72.86
埔里鎮,合成里,192,103803,541,418,240,674,498.17,92.14
埔里鎮,北安里,858,646628,754,533,304,955,683.76,90.73
埔里鎮,泰安里,545,379482,696,537,316,937,576.06,82.73
埔里鎮,北梅里,713,538033,755,564,322,994,685.28,90.81
埔里鎮,其　他,1,391,391,391,391,391,0,0
埔里鎮,合　計,14615,10354897,709,514,304,882,948.64,133.89
草屯鎮,玉峰里,737,517452,702,550,294,925,624.83,88.99
草屯鎮,炎峰里,699,575298,823,592,311,1059,848.78,103.13
草屯鎮,和平里,437,326371,747,533,312,941,712.18,95.36
草屯鎮,敦和里,1884,1409262,748,521,304,934,911,121.79
草屯鎮,山腳里,2421,2171416,897,628,358,1122,998.35,111.31
草屯鎮,富寮里,1765,1333607,756,558,320,981,689.92,91.31
草屯鎮,御史里,1642,1198674,730,532,301,902,829.49,113.63
草屯鎮,新豐里,1146,747576,652,487,281,782,711.23,109.03
草屯鎮,明正里,1085,840159,774,559,334,992,679.98,87.81
草屯鎮,中正里,219,178229,814,538,312,968,1026.72,126.16
草屯鎮,碧峰里,1256,879522,700,525,316,851,661.85,94.52
草屯鎮,上林里,988,727188,736,535,305,923,684.46,92.99
草屯鎮,新庄里,966,704862,730,540,315,896,752.45,103.12
草屯鎮,北投里,748,490697,656,482,313,807,764.61,116.55
草屯鎮,石川里,395,299282,758,543,314,906,887.91,117.19
草屯鎮,加老里,726,548984,756,524,305,892,1744.38,230.68
草屯鎮,中原里,554,362869,655,506,296,856,564.09,86.12
草屯鎮,北勢里,462,298903,647,465,262,735,1357.22,209.78
草屯鎮,南埔里,1062,741701,698,531,304,874,707.35,101.28
草屯鎮,土城里,407,239290,588,447,265,721,545.63,92.81
草屯鎮,坪頂里,188,124621,663,483,281,748,800.27,120.73
草屯鎮,雙冬里,411,238779,581,468,285,752,475.5,81.85
草屯鎮,復興里,819,580301,709,521,303,847,1208.09,170.5
草屯鎮,平林里,228,137297,602,443,303,736,510.03,84.7
草屯鎮,碧洲里,697,495485,711,539,322,919,601.51,84.61
草屯鎮,中山里,775,660125,852,576,321,1065,1328.19,155.93
草屯鎮,新厝里,990,775992,784,561,328,977,899.45,114.75
草屯鎮,其　他,1,239,239,239,239,239,0,0
草屯鎮,合　計,23708,17604182,743,537,311,920,882.66,118.87
竹山鎮,竹山里,555,401378,723,566,307,917,652.81,90.27
竹山鎮,中正里,176,127645,725,535,290,976,686.8,94.7
竹山鎮,中山里,1096,776118,708,530,318,882,728.67,102.9
竹山鎮,雲林里,959,703398,733,568,335,957,622.9,84.92
竹山鎮,硘  里,362,230573,637,483,291,802,570.14,89.51
竹山鎮,桂林里,821,578360,704,551,345,930,576.93,81.9
竹山鎮,下坪里,279,209400,751,587,364,957,594.96,79.27
竹山鎮,中和里,215,139522,649,516,304,822,522.08,80.45
竹山鎮,中崎里,315,190434,605,484,318,777,460.08,76.1
竹山鎮,德興里,156,93816,601,471,305,737,482.74,80.27
竹山鎮,延和里,1258,958044,762,570,339,941,913.4,119.94
竹山鎮,延正里,308,182750,593,458,273,646,711.76,119.96
竹山鎮,延平里,640,444092,694,512,309,793,743.54,107.15
竹山鎮,延山里,154,110212,716,612,356,933,508,70.98
竹山鎮,山崇里,391,284277,727,553,330,928,850.75,117.01
竹山鎮,社寮里,235,156720,667,532,293,832,588.25,88.21
竹山鎮,中央里,245,156282,638,508,343,802,466.94,73.2
竹山鎮,富州里,127,77576,611,502,302,824,438.42,71.77
竹山鎮,大鞍里,46,40997,891,513,343,1053,1095.07,122.87
竹山鎮,田子里,76,46325,610,496,326,843,383.97,62.99
竹山鎮,福興里,74,41944,567,457,318,788,391.12,69
竹山鎮,鯉魚里,117,61230,523,446,271,637,396.46,75.76
竹山鎮,坪頂里,63,43536,691,543,323,899,504.49,73
竹山鎮,瑞竹里,102,63405,622,464,303,742,542.42,87.26
竹山鎮,桶頭里,110,59097,537,428,300,643,411.04,76.51
竹山鎮,秀林里,119,69841,587,495,302,762,441.98,75.31
竹山鎮,延祥里,874,544583,623,527,323,786,439.71,70.57
竹山鎮,竹圍里,572,393187,687,544,329,869,546.27,79.47
竹山鎮,其　他,1,1433,1433,1433,1433,1433,0,0
竹山鎮,合　計,10446,7186176,688,528,320,860,657.52,95.58
集集鎮,集集里,279,208012,746,528,306,937,762.23,102.24
集集鎮,和平里,247,166776,675,511,306,887,591.49,87.6
集集鎮,林尾里,110,119995,1091,731,310,1213,1500.83,137.58
集集鎮,田寮里,364,268069,736,669,361,956,550.08,74.69
集集鎮,隘寮里,104,77035,741,570,334,929,744.41,100.5
集集鎮,玉映里,131,89201,681,541,306,853,675.99,99.28
集集鎮,吳厝里,220,140200,637,488,263,821,543.83,85.34
集集鎮,八張里,348,242911,698,550,342,834,639.59,91.63
集集鎮,永昌里,218,174274,799,588,318,951,880.04,110.09
集集鎮,富山里,103,61603,598,510,320,798,426.56,71.32
集集鎮,廣明里,194,148567,766,544,343,1023,664.03,86.71
集集鎮,其　他,0,0,0,0,0,0,0,0
集集鎮,合　計,2318,1696642,732,562,316,910,725.24,99.08
名間鄉,南雅村,281,182260,649,499,300,853,547.88,84.47
名間鄉,中正村,891,583126,654,530,327,792,543.24,83.01
名間鄉,中山村,543,355230,654,505,277,778,747.1,114.2
名間鄉,濁水村,365,249238,683,503,299,806,610.84,89.46
名間鄉,炭寮村,189,121901,645,448,293,713,838.6,130.02
名間鄉,新民村,204,119054,584,459,297,719,487.74,83.57
名間鄉,新街村,1169,748007,640,520,323,812,485.44,75.86
名間鄉,東湖村,420,267643,637,504,325,784,536.83,84.24
名間鄉,仁和村,174,102984,592,513,302,752,437.74,73.96
名間鄉,萬丹村,222,138601,624,484,277,778,575.87,92.24
名間鄉,田仔村,289,179162,620,462,302,830,507.82,81.91
名間鄉,新光村,403,292504,726,563,327,904,664.04,91.49
名間鄉,大庄村,375,271681,724,501,319,856,1540.15,212.59
名間鄉,廍下村,149,100376,674,554,346,817,551.07,81.8
名間鄉,大坑村,153,93361,610,498,316,743,512.36,83.97
名間鄉,竹圍村,180,114609,637,507,316,737,571.49,89.76
名間鄉,赤水村,208,137287,660,527,324,827,573.05,86.82
名間鄉,三崙村,299,186598,624,510,290,768,579.44,92.85
名間鄉,松山村,361,231948,643,460,288,734,686.66,106.87
名間鄉,松柏村,222,128611,579,463,294,732,482.39,83.27
名間鄉,埔中村,190,114064,600,463,314,747,483.05,80.46
名間鄉,崁腳村,193,131726,683,505,330,882,566.32,82.98
名間鄉,新厝村,169,109275,647,515,307,873,504.06,77.96
名間鄉,其　他,2,7064,3532,3532,1912,5152,4582.67,129.74
名間鄉,合　計,7651,4966310,649,503,307,794,660.21,101.71
鹿谷鄉,鹿谷村,405,305780,755,543,346,923,761.38,100.84
鹿谷鄉,初鄉村,307,189084,616,487,311,791,472.29,76.68
鹿谷鄉,彰雅村,267,189824,711,533,370,847,593.64,83.5
鹿谷鄉,廣興村,431,306826,712,549,345,945,564.51,79.3
鹿谷鄉,內湖村,194,121986,629,497,322,773,474.64,75.48
鹿谷鄉,竹林村,231,164304,711,513,338,865,628.42,88.35
鹿谷鄉,竹豐村,115,70903,617,513,376,670,679.05,110.14
鹿谷鄉,和雅村,96,62610,652,477,300,808,563.66,86.43
鹿谷鄉,鳳凰村,275,172127,626,573,331,796,415.77,66.43
鹿谷鄉,永隆村,315,235546,748,585,356,973,593.79,79.41
鹿谷鄉,秀峰村,161,107205,666,495,326,779,721.33,108.33
鹿谷鄉,清水村,127,83482,657,518,341,833,561.23,85.38
鹿谷鄉,瑞田村,102,69056,677,515,301,856,693.59,102.45
鹿谷鄉,其　他,0,0,0,0,0,0,0,0
鹿谷鄉,合　計,3026,2078734,687,528,336,855,599.61,87.29
中寮鄉,廣興村,158,91338,578,427,272,663,494.58,85.55
中寮鄉,崁頂村,78,52531,673,480,291,784,616.77,91.58
中寮鄉,和興村,99,61902,625,505,298,821,539.37,86.26
中寮鄉,八仙村,172,95019,552,451,277,685,430.42,77.91
中寮鄉,福盛村,126,75278,597,461,263,798,550.77,92.19
中寮鄉,永平村,447,276471,619,473,261,776,549.35,88.82
中寮鄉,復興村,66,39205,594,457,258,766,533.29,89.78
中寮鄉,中寮村,166,94184,567,449,302,750,465.89,82.11
中寮鄉,廣福村,104,70625,679,537,302,813,626.13,92.2
中寮鄉,永福村,310,210973,681,512,295,900,635.5,93.38
中寮鄉,義和村,255,135498,531,436,307,685,358.37,67.44
中寮鄉,清水村,144,81616,567,478,286,714,460.79,81.3
中寮鄉,龍安村,149,82525,554,416,273,706,486.02,87.75
中寮鄉,龍岩村,140,84596,604,464,290,807,639.4,105.82
中寮鄉,永和村,106,66586,628,510,289,796,509,81.03
中寮鄉,內城村,92,56574,615,436,294,651,947.71,154.12
中寮鄉,爽文村,98,50219,512,424,273,648,425.79,83.09
中寮鄉,永芳村,78,37299,478,370,269,616,370.95,77.57
中寮鄉,其　他,0,0,0,0,0,0,0,0
中寮鄉,合　計,2788,1662438,596,464,282,750,542.21,90.93
魚池鄉,東池村,316,207878,658,468,313,884,582.18,88.5
魚池鄉,魚池村,470,339414,722,552,329,924,588.42,81.48
魚池鄉,中明村,193,110048,570,435,272,716,563.77,98.87
魚池鄉,新城村,239,144532,605,508,319,783,453.27,74.95
魚池鄉,大林村,188,109676,583,442,314,659,472.41,80.98
魚池鄉,大雁村,129,95346,739,526,338,847,816.7,110.5
魚池鄉,五城村,141,90925,645,425,307,684,1196.97,185.62
魚池鄉,東光村,168,100938,601,436,303,700,583.49,97.11
魚池鄉,共和村,143,107181,750,491,293,791,1334.24,178.01
魚池鄉,水社村,185,130561,706,529,340,881,578.76,82.01
魚池鄉,頭社村,157,110837,706,486,313,840,802.58,113.68
魚池鄉,武登村,119,70553,593,488,329,757,411.48,69.4
魚池鄉,日月村,117,88187,754,487,263,741,1697.77,225.25
魚池鄉,其　他,2,44,22,22,18,26,11.38,51.85
魚池鄉,合　計,2567,1706121,665,487,314,806,775.63,116.7
國姓鄉,國姓村,320,207769,649,492,337,798,553.07,85.18
國姓鄉,石門村,334,213949,641,493,302,769,554.19,86.52
國姓鄉,大旗村,93,56730,610,492,301,796,520.08,85.26
國姓鄉,北港村,290,183605,633,499,343,737,531.76,83.99
國姓鄉,長流村,226,119274,528,461,315,653,366.11,69.37
國姓鄉,福龜村,310,173214,559,423,270,712,543.87,97.34
國姓鄉,乾溝村,133,82418,620,515,331,723,436.7,70.47
國姓鄉,柑林村,193,96039,498,423,226,666,398.15,80.01
國姓鄉,南港村,272,152372,560,426,298,681,483.05,86.23
國姓鄉,北山村,226,123129,545,467,249,667,445.84,81.83
國姓鄉,大石村,102,58417,573,486,288,710,462.82,80.81
國姓鄉,長福村,108,55319,512,395,246,575,477.16,93.16
國姓鄉,長豐村,98,49776,508,444,255,639,401.06,78.96
國姓鄉,其　他,0,0,0,0,0,0,0,0
國姓鄉,合　計,2705,1572012,581,460,293,713,494.24,85.04
水里鄉,水里村,187,108987,583,446,258,717,604.65,103.75
水里鄉,農富村,140,89038,636,490,238,798,615.69,96.81
水里鄉,新城村,353,211038,598,486,291,746,528.88,88.46
水里鄉,中央村,156,93820,601,424,267,829,481.25,80.02
水里鄉,城中村,215,140431,653,505,253,815,564.95,86.49
水里鄉,北埔村,246,164548,669,534,281,840,563.37,84.22
水里鄉,鉅工村,296,242104,818,604,327,1188,779.11,95.26
水里鄉,永豐村,334,209095,626,473,289,806,526.78,84.15
水里鄉,頂崁村,271,170123,628,506,275,755,625.19,99.59
水里鄉,車埕村,84,48881,582,412,291,647,670.03,115.14
水里鄉,新興村,120,57239,477,444,270,601,307.73,64.51
水里鄉,新山村,33,28094,851,608,445,914,924.13,108.55
水里鄉,郡坑村,44,23226,528,406,286,684,350.24,66.35
水里鄉,上安村,181,91834,507,439,252,643,377.64,74.43
水里鄉,民和村,125,74347,595,439,302,672,554.93,93.3
水里鄉,永興村,60,29016,484,419,264,635,296.67,61.35
水里鄉,玉峰村,165,87884,533,425,240,711,421.8,79.19
水里鄉,興隆村,48,23551,491,412,307,639,326.28,66.5
水里鄉,南光村,410,281700,687,533,306,883,568.92,82.8
水里鄉,其　他,0,0,0,0,0,0,0,0
水里鄉,合　計,3468,2174955,627,486,281,781,568.31,90.62
信義鄉,明德村,268,176171,657,509,313,831,547.96,83.36
信義鄉,地利村,129,79346,615,566,333,795,440.94,71.69
信義鄉,人和村,138,84622,613,562,324,813,356.07,58.07
信義鄉,愛國村,91,61555,676,508,301,757,759.85,112.33
信義鄉,自強村,113,65213,577,439,278,689,474.92,82.29
信義鄉,羅娜村,188,131944,702,569,340,835,598.28,85.25
信義鄉,望美村,244,148729,610,507,326,748,525.39,86.19
信義鄉,同富村,169,111226,658,539,310,794,549.75,83.53
信義鄉,神木村,78,45559,584,375,242,618,813.5,139.28
信義鄉,東埔村,136,82412,606,561,388,759,363.79,60.03
信義鄉,潭南村,51,24769,486,429,296,682,305.38,62.88
信義鄉,雙龍村,72,41998,583,538,360,689,343.35,58.86
信義鄉,新鄉村,88,55612,632,569,380,845,379.82,60.1
信義鄉,豐丘村,83,51053,615,540,298,755,497,80.8
信義鄉,其　他,0,0,0,0,0,0,0,0
信義鄉,合　計,1848,1160210,628,529,316,776,521.63,83.09
仁愛鄉,大同村,320,245767,768,582,332,934,743.72,96.84
仁愛鄉,春陽村,155,96936,625,562,361,753,378.62,60.54
仁愛鄉,合作村,50,30900,618,525,309,790,500.38,80.97
仁愛鄉,發祥村,79,52712,667,551,388,868,411.83,61.72
仁愛鄉,力行村,56,46124,824,652,386,1084,615.18,74.69
仁愛鄉,法治村,82,44327,541,490,292,701,334.94,61.96
仁愛鄉,親愛村,196,132228,675,552,325,923,465.88,69.06
仁愛鄉,中正村,119,70599,593,490,320,760,413.57,69.71
仁愛鄉,互助村,197,136395,692,530,341,913,528.8,76.38
仁愛鄉,新生村,81,54469,672,522,382,853,458.31,68.16
仁愛鄉,萬豐村,58,34861,601,538,303,789,447.98,74.53
仁愛鄉,精英村,166,95691,576,490,300,733,406.21,70.47
仁愛鄉,南豐村,190,120087,632,491,340,766,478.56,75.72
仁愛鄉,榮興村,11,5936,540,494,336,711,309.41,57.34
仁愛鄉,翠華村,32,17530,548,575,276,789,312.71,57.08
仁愛鄉,其　他,1,400,400,400,400,400,0,0
仁愛鄉,合　計,1793,1184962,661,537,334,822,519.48,78.6
其　他,其　他,44,38013,864,711,366,1109,653.45,75.64
其　他,合　計,44,38013,864,711,366,1109,653.45,75.64
