101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：臺中市,單位：金額(千元)
清水區,臨江里,447,306290,685,476,301,777,1164.98,170.02
清水區,秀水里,1240,842066,679,530,327,824,624.78,92
清水區,武鹿里,1034,714370,691,526,317,849,596.84,86.39
清水區,海濱里,533,341285,640,483,318,765,706.4,110.32
清水區,槺榔里,1421,1022042,719,562,341,906,585.25,81.37
清水區,中社里,746,524935,704,594,341,910,524.67,74.56
清水區,高西里,322,179138,556,422,266,688,514.61,92.5
清水區,高南里,364,242959,667,463,268,707,872.79,130.76
清水區,高東里,297,191823,646,482,308,757,660.88,102.32
清水區,高北里,306,186182,608,479,308,714,590.04,96.98
清水區,高美里,351,216026,615,480,292,820,493.9,80.25
清水區,國姓里,581,364849,628,459,316,784,538.61,85.77
清水區,菁埔里,638,391596,614,493,304,755,526.31,85.75
清水區,頂湳里,473,298812,632,483,301,773,525.95,83.25
清水區,田寮里,648,398645,615,480,294,764,529.1,86.01
清水區,橋頭里,2271,1609061,709,528,318,883,677.16,95.57
清水區,下湳里,965,648560,672,503,314,819,593.58,88.32
清水區,東山里,310,181243,585,477,298,795,430.31,73.6
清水區,楊厝里,247,124048,502,432,267,607,381.37,75.94
清水區,海風里,326,216841,665,499,335,787,581.29,87.39
清水區,吳厝里,362,209908,580,482,312,738,427.39,73.71
清水區,文昌里,232,164153,708,493,291,940,737.45,104.22
清水區,其　他,28,18354,656,382,296,609,760.18,115.97
清水區,合　計,20883,14603228,699,523,317,860,748.48,107.03
沙鹿區,居仁里,430,392953,914,537,334,977,1653.36,180.92
沙鹿區,洛泉里,673,615591,915,605,349,1040,1278.61,139.79
沙鹿區,沙鹿里,397,441861,1113,582,334,1160,1772.07,159.22
沙鹿區,美仁里,144,184511,1281,524,271,837,6659.94,519.77
沙鹿區,興仁里,781,568983,729,520,311,855,998.92,137.11
沙鹿區,斗抵里,1345,1057593,786,560,333,956,963.43,122.53
沙鹿區,鹿峰里,1481,1123900,759,546,333,923,771.72,101.69
沙鹿區,鹿寮里,1948,1510121,775,553,324,944,799.54,103.14
沙鹿區,竹林里,2224,1768160,795,580,346,1003,748.94,94.2
沙鹿區,犂分里,286,193426,676,499,330,829,583.01,86.2
沙鹿區,福興里,1013,792978,783,589,348,978,785.57,100.35
沙鹿區,北勢里,1363,1032451,757,560,339,963,715.82,94.5
沙鹿區,晉江里,421,285471,678,484,282,828,704.77,103.94
沙鹿區,六路里,1379,1137859,825,587,361,1018,782.27,94.81
沙鹿區,南勢里,906,670392,740,565,343,914,729.64,98.61
沙鹿區,埔子里,1425,1282025,900,679,389,1161,849.07,94.38
沙鹿區,公明里,1135,780090,687,557,349,860,517,75.22
沙鹿區,西勢里,527,324836,616,507,326,755,446.73,72.48
沙鹿區,清泉里,667,487175,730,624,378,965,518.26,70.96
沙鹿區,興安里,1026,907442,884,579,344,912,1661.99,187.91
沙鹿區,三鹿里,1732,1320925,763,642,393,957,596.9,78.27
沙鹿區,其　他,8,8808,1101,448,399,1113,1261.26,114.56
沙鹿區,合　計,21311,16887550,792,575,345,960,1049.08,132.39
梧棲區,頂寮里,914,645349,706,549,345,889,607.25,86
梧棲區,下寮里,601,433654,722,568,349,897,596.75,82.7
梧棲區,中正里,1283,989310,771,579,352,954,789.34,102.37
梧棲區,中和里,174,138465,796,609,389,991,705.91,88.71
梧棲區,文化里,408,320292,785,623,349,992,669.54,85.29
梧棲區,安仁里,232,154701,667,490,303,853,574.89,86.21
梧棲區,草湳里,1961,1370266,699,528,331,844,797.47,114.13
梧棲區,南簡里,1395,992474,711,564,339,922,572.18,80.42
梧棲區,福德里,1232,895212,727,569,356,914,584.3,80.41
梧棲區,大庄里,2194,1576596,719,555,352,866,832.97,115.92
梧棲區,大村里,1737,1284608,740,553,342,936,629.63,85.14
梧棲區,永寧里,747,535194,716,500,323,799,1150.88,160.63
梧棲區,永安里,825,597490,724,485,305,749,2309.13,318.84
梧棲區,興農里,704,490892,697,529,323,860,614.17,88.08
梧棲區,其　他,3,1172,391,372,309,463,155.21,39.72
梧棲區,合　計,14410,10425676,724,549,339,886,900.46,124.46
神岡區,神岡里,1040,663960,638,473,281,762,711.57,111.46
神岡區,庄前里,673,459171,682,515,308,834,648.29,95.02
神岡區,庄後里,609,395642,650,493,295,764,638.23,98.24
神岡區,北庄里,817,550847,674,483,292,824,767.22,113.79
神岡區,圳前里,649,414260,638,493,296,728,675.55,105.83
神岡區,圳堵里,558,327293,587,462,283,754,495.77,84.52
神岡區,新庄里,1111,639397,576,462,298,714,445.22,77.36
神岡區,山皮里,281,182718,650,436,264,742,749.37,115.24
神岡區,社口里,2266,1540706,680,502,295,808,746.68,109.82
神岡區,社南里,1698,1155358,680,496,295,857,643.79,94.62
神岡區,三角里,790,620546,786,518,308,891,1180.29,150.26
神岡區,大社里,1316,884286,672,498,300,838,633.8,94.32
神岡區,岸裡里,996,658393,661,471,286,795,667.3,100.95
神岡區,豐洲里,2296,1556861,678,495,293,792,679.29,100.18
神岡區,神洲里,834,556022,667,453,273,778,1099.33,164.89
神岡區,溪洲里,776,473015,610,461,281,738,598.99,98.27
神岡區,其　他,3,2253,751,581,462,955,513.73,68.4
神岡區,合　計,16713,11080728,663,486,292,793,723.85,109.18
后里區,廣福里,413,248354,601,466,297,760,489.7,81.44
后里區,仁里里,225,131813,586,442,276,820,459.92,78.51
后里區,義里里,889,640901,721,527,327,896,635,88.08
后里區,后里里,1131,776277,686,501,298,836,728.11,106.08
后里區,厚里里,642,416116,648,476,278,800,721.47,111.31
后里區,墩東里,1417,972633,686,513,319,871,607.32,88.48
后里區,墩西里,543,357324,658,511,312,830,556.24,84.53
后里區,墩南里,973,692030,711,510,313,853,1354.76,190.48
后里區,墩北里,1043,718537,689,516,304,849,746.88,108.41
后里區,中和里,712,501194,704,512,308,841,676.85,96.15
后里區,舊社里,511,318422,623,487,288,842,504.42,80.95
后里區,聯合里,403,255549,634,522,314,770,531.25,83.78
后里區,太平里,569,367896,647,509,318,831,472.38,73.06
后里區,眉山里,935,643236,688,530,318,881,580.08,84.32
后里區,月眉里,506,324491,641,496,298,798,523.22,81.59
后里區,公館里,498,287797,578,477,260,752,497.25,86.04
后里區,泰安里,331,211958,640,487,306,768,592.8,92.57
后里區,義德里,811,529413,653,510,310,836,524.2,80.3
后里區,其　他,7,10926,1561,894,658,1526,1767.73,113.25
后里區,合　計,12559,8404867,669,506,304,838,699.42,104.51
大雅區,大雅里,1506,1115316,741,537,303,893,753.57,101.75
大雅區,員林里,2788,2166505,777,560,322,985,799.49,102.88
大雅區,六寶里,1672,1110690,664,535,304,819,577.52,86.94
大雅區,秀山里,956,653457,684,469,285,808,724.7,106.02
大雅區,橫山里,1265,1000314,791,524,313,897,1538.28,194.53
大雅區,三和里,1585,1252068,790,576,337,976,744.82,94.29
大雅區,西寶里,1457,1110169,762,540,322,884,1139.6,149.56
大雅區,上楓里,1850,1349679,730,516,309,885,1187.09,162.71
大雅區,忠義里,781,515678,660,528,309,843,541.34,81.99
大雅區,四德里,1380,1158820,840,603,342,1026,896.51,106.76
大雅區,上雅里,1661,1244445,749,538,316,937,752.47,100.44
大雅區,二和里,1816,1506885,830,588,338,997,952.78,114.82
大雅區,文雅里,1813,1379230,761,556,338,953,703.8,92.51
大雅區,大楓里,1290,872852,677,496,301,819,662.22,97.87
大雅區,雅楓里,963,623890,648,493,296,760,828.63,127.9
大雅區,其　他,3,1638,546,425,419,612,219.68,40.23
大雅區,合　計,22786,17061637,749,542,317,916,893.24,119.29
潭子區,潭秀里,483,462262,957,542,288,949,1891.1,197.59
潭子區,潭北里,738,563422,763,549,330,925,887.78,116.29
潭子區,潭陽里,3410,2424890,711,547,334,893,606.6,85.3
潭子區,福仁里,3101,2172578,701,540,326,863,814.44,116.25
潭子區,頭家里,1592,1236674,777,571,352,934,789.37,101.62
潭子區,甘蔗里,2958,2338908,791,587,341,998,796.35,100.71
潭子區,東寶里,3663,2645740,722,540,315,901,685.44,94.9
潭子區,大富里,815,593989,729,533,301,934,698.79,95.88
潭子區,大豐里,1894,1544370,815,595,352,1000,849,104.12
潭子區,栗林里,1583,1132176,715,515,312,828,728.44,101.85
潭子區,嘉仁里,1146,783956,684,518,316,852,628.11,91.82
潭子區,新田里,407,260604,640,487,270,746,695.42,108.61
潭子區,聚興里,1126,843013,749,524,322,863,901.17,120.37
潭子區,頭家東里,1237,958865,775,568,341,975,879.15,113.42
潭子區,家興里,2016,1565657,777,611,358,1009,638.47,82.21
潭子區,家福里,1221,926703,759,552,337,991,673.01,88.67
潭子區,其　他,14,8049,575,475,236,710,495.32,86.16
潭子區,合　計,27404,20461856,747,555,329,919,782.13,104.75
新社區,新社里,849,615536,725,574,341,905,620.61,85.6
新社區,復盛里,370,272141,736,566,342,988,601.96,81.84
新社區,中正里,323,230763,714,536,298,811,1009.7,141.33
新社區,月湖里,203,133381,657,504,331,790,574.82,87.48
新社區,崑山里,188,113817,605,482,266,748,504.17,83.28
新社區,慶西里,139,91822,661,480,277,735,738.97,111.87
新社區,東興里,258,178909,693,529,315,849,689.58,99.44
新社區,大南里,453,338312,747,523,334,862,774.23,103.67
新社區,協成里,477,303616,637,483,304,787,600.03,94.27
新社區,永源里,503,366325,728,533,305,858,829.8,113.94
新社區,中和里,123,80535,655,444,302,760,687.09,104.94
新社區,福興里,182,99669,548,426,275,684,410.5,74.96
新社區,中興里,101,58945,584,443,276,698,611.53,104.78
新社區,其　他,4,2137,534,545,304,776,352.17,65.91
新社區,合　計,4173,2885908,692,523,312,840,696.97,100.78
石岡區,石岡里,307,221140,720,544,339,866,664.52,92.25
石岡區,萬安里,406,283792,699,489,319,838,722.1,103.31
石岡區,九房里,311,223070,717,536,331,841,860.3,119.94
石岡區,金星里,306,199588,652,531,329,801,522.17,80.06
石岡區,龍興里,138,85668,621,473,313,830,462.18,74.45
石岡區,和盛里,338,216196,640,499,300,814,554.01,86.61
石岡區,德興里,419,285408,681,541,354,883,623.28,91.5
石岡區,土牛里,268,180886,675,528,305,871,587.96,87.11
石岡區,梅子里,474,329369,695,496,311,842,703.64,101.26
石岡區,萬興里,453,329600,728,493,294,915,1208.57,166.1
石岡區,其　他,4,2438,610,533,340,802,525.07,86.15
石岡區,合　計,3424,2357154,688,514,317,844,753.76,109.49
外埔區,永豐里,265,176475,666,517,293,841,609.89,91.58
外埔區,六分里,582,377683,649,520,321,811,507.81,78.25
外埔區,三崁里,463,301994,652,511,328,835,524.01,80.34
外埔區,大同里,1295,936849,723,526,333,872,1036.62,143.29
外埔區,水美里,934,943922,1011,544,331,939,6430.08,636.25
外埔區,大東里,1735,1163813,671,520,329,832,567.25,84.57
外埔區,馬鳴里,350,219992,629,485,292,796,516.64,82.2
外埔區,中山里,339,221508,653,504,325,782,544.58,83.34
外埔區,鐵山里,543,359719,662,505,308,763,651.14,98.29
外埔區,土城里,373,237579,637,502,311,766,634.98,99.69
外埔區,廍子里,273,164685,603,459,299,736,503.75,83.51
外埔區,其　他,13,7509,578,514,332,793,352.76,61.07
外埔區,合　計,7165,5111728,713,518,320,828,2411.01,337.95
大安區,東安里,374,243439,651,487,311,802,558.92,85.87
大安區,南埔里,218,135752,623,507,349,714,473.48,76.04
大安區,南庄里,242,157900,652,516,293,784,558.31,85.57
大安區,中庄里,753,496478,659,482,300,779,698.07,105.88
大安區,龜売里,422,263821,625,480,298,793,514.68,82.33
大安區,福興里,328,213956,652,510,280,831,540.34,82.84
大安區,頂安里,220,123105,560,462,258,695,484.76,86.63
大安區,永安里,399,262811,659,510,327,800,556.33,84.46
大安區,福住里,279,167528,600,465,283,722,562.88,93.74
大安區,海墘里,363,237754,655,474,282,776,748.58,114.29
大安區,西安里,498,344993,693,504,291,867,658.68,95.08
大安區,松雅里,250,205350,821,597,373,1026,855.56,104.16
大安區,其　他,6,5194,866,620,399,1297,638.27,73.74
大安區,合　計,4352,2858083,657,494,300,798,623.34,94.92
烏日區,烏日里,2707,2175178,804,602,349,1007,742.79,92.44
烏日區,湖日里,642,446871,696,538,333,856,595.76,85.59
烏日區,三和里,1102,859714,780,600,338,1005,691.39,88.62
烏日區,榮泉里,878,622040,708,541,331,876,615.93,86.94
烏日區,學田里,652,436673,670,491,320,788,723.56,108.04
烏日區,九德里,3791,2906698,767,569,340,930,862.84,112.53
烏日區,前竹里,732,637377,871,536,328,897,3251.29,373.4
烏日區,五光里,440,300727,683,516,308,791,617.18,90.3
烏日區,光明里,653,447007,685,510,311,818,730.34,106.69
烏日區,東園里,513,361348,704,514,290,857,706.49,100.3
烏日區,溪埧里,1325,912687,689,493,293,831,767.93,111.49
烏日區,螺潭里,603,477743,792,559,304,914,1196.26,150.99
烏日區,北里里,464,336544,725,486,286,851,753.17,103.84
烏日區,南里里,302,217946,722,551,327,844,631.21,87.46
烏日區,溪尾里,176,107305,610,493,318,688,601.36,98.63
烏日區,仁德里,2261,1804554,798,597,342,964,881.31,110.42
烏日區,其　他,8,6406,801,744,476,1061,330.81,41.31
烏日區,合　計,17249,13056819,757,556,328,917,1025.32,135.45
大肚區,王田里,1346,880656,654,495,302,823,707.47,108.13
大肚區,中和里,259,186904,722,569,348,873,569.27,78.89
大肚區,福山里,1146,809260,706,518,314,818,1408.7,199.49
大肚區,社腳里,799,520692,652,504,325,781,611.72,93.87
大肚區,營埔里,408,286421,702,563,351,845,663.19,94.47
大肚區,新興里,811,527770,651,491,309,768,675.48,103.8
大肚區,大東里,941,658463,700,568,351,888,563.58,80.54
大肚區,大肚里,657,555864,846,572,339,940,1262.16,149.18
大肚區,永和里,266,207667,781,551,334,928,958.17,122.73
大肚區,磺溪里,468,340805,728,527,319,872,965.47,132.58
大肚區,永順里,483,293157,607,484,302,750,476.38,78.49
大肚區,成功里,279,181000,649,511,307,797,539.78,83.2
大肚區,頂街里,2286,1848889,809,623,371,1014,745.76,92.21
大肚區,山陽里,414,266579,644,506,331,783,503.78,78.24
大肚區,瑞井里,1367,916558,670,518,328,803,710.79,106.01
大肚區,蔗廍里,1295,848223,655,532,329,810,531.46,81.14
大肚區,自強里,955,616380,645,525,337,813,479.67,74.32
大肚區,其　他,32,14599,456,351,279,551,244.22,53.53
大肚區,合　計,14212,9959886,701,537,330,853,787.19,112.33
龍井區,竹坑里,944,672390,712,522,338,838,1100.24,154.47
龍井區,龍東里,864,593435,687,550,349,868,561.65,81.77
龍井區,龍西里,580,383943,662,535,313,860,497.01,75.08
龍井區,田中里,1006,678260,674,533,339,845,607.58,90.12
龍井區,福田里,304,184757,608,472,291,768,506.32,83.31
龍井區,麗水里,663,408578,616,506,314,771,519.16,84.24
龍井區,龍津里,1558,996640,640,507,309,798,543.24,84.92
龍井區,三德里,925,602948,652,511,313,793,649.83,99.69
龍井區,忠和里,1562,1119255,717,535,326,836,711.45,99.29
龍井區,山腳里,1669,1097100,657,529,331,835,509.86,77.56
龍井區,龍泉里,2125,1656008,779,613,357,1005,653.7,83.88
龍井區,龍崗里,809,551187,681,525,309,816,632.81,92.88
龍井區,新庄里,1770,1335086,754,553,333,931,879.32,116.58
龍井區,南寮里,442,274279,621,500,317,782,502.96,81.05
龍井區,新東里,1423,1128143,793,570,338,987,789.03,99.53
龍井區,東海里,2486,2782040,1119,680,382,1227,4299.31,384.18
龍井區,其　他,23,12179,530,494,365,606,280.02,52.88
龍井區,合　計,19153,14476228,756,554,334,898,1682.56,222.61
霧峰區,桐林里,251,170672,680,513,306,839,634.26,93.28
霧峰區,吉峰里,2590,1859973,718,524,318,881,773.74,107.74
霧峰區,甲寅里,1301,898453,691,529,312,855,591.51,85.65
霧峰區,本鄉里,627,462223,737,536,322,894,684.76,92.89
霧峰區,中正里,583,463015,794,533,306,973,1412.24,177.82
霧峰區,錦榮里,322,260403,809,580,341,1050,735.46,90.94
霧峰區,本堂里,1803,1538171,853,597,363,1033,902.47,105.78
霧峰區,坑口里,785,528296,673,515,307,843,629.07,93.47
霧峰區,北柳里,1064,764272,718,540,332,916,605.38,84.28
霧峰區,南柳里,481,312713,650,525,296,817,528.56,81.3
霧峰區,四德里,572,436601,763,525,314,901,792.33,103.8
霧峰區,五福里,723,499035,690,499,295,802,755.02,109.39
霧峰區,萬豐里,684,428511,626,483,294,782,663.39,105.89
霧峰區,舊正里,553,376560,681,532,329,867,538.51,79.08
霧峰區,峰谷里,245,161033,657,505,336,781,599.72,91.24
霧峰區,六股里,647,424985,657,493,310,814,547.34,83.33
霧峰區,丁臺里,601,415825,692,477,301,764,749.17,108.28
霧峰區,北勢里,478,322499,675,510,317,848,568.89,84.32
霧峰區,南勢里,314,202531,645,453,270,733,749.17,116.15
霧峰區,萊園里,284,200473,706,505,311,835,706.39,100.07
霧峰區,其　他,1,913,913,913,913,913,0,0
霧峰區,合　計,14909,10727158,720,525,316,876,751.25,104.41
太平區,太平里,1876,1454889,776,505,305,854,1184.2,152.7
太平區,中平里,1147,789772,689,518,314,824,1086.12,157.74
太平區,東平里,1180,786406,666,503,303,817,845.71,126.9
太平區,坪林里,889,670226,754,521,310,923,998.34,132.42
太平區,新光里,1933,1406255,727,536,322,913,659.55,90.66
太平區,頭汴里,430,248587,578,439,267,673,703.66,121.72
太平區,東汴里,183,95184,520,435,281,679,383.05,73.65
太平區,興隆里,742,468887,632,484,292,759,654.17,103.52
太平區,光隆里,820,525189,640,490,298,787,557.59,87.06
太平區,黃竹里,118,85374,724,504,289,927,665.16,91.94
太平區,中興里,1193,915159,767,540,321,873,833.91,108.71
太平區,建國里,856,583103,681,506,300,834,690.41,101.35
太平區,光華里,1358,949424,699,526,302,853,763.1,109.15
太平區,中山里,835,592850,710,563,332,897,551.36,77.66
太平區,宜欣里,1811,1192471,658,502,303,819,593.7,90.17
太平區,新坪里,1760,1256789,714,553,333,872,624.75,87.49
太平區,新福里,1591,1240818,780,584,335,988,735.6,94.32
太平區,長億里,1596,1124965,705,546,331,883,690.32,97.94
太平區,德隆里,1314,947599,721,486,298,763,1276.25,176.97
太平區,永成里,1724,1174733,681,512,323,817,816.18,119.78
太平區,中政里,925,614069,664,506,311,836,558.41,84.12
太平區,平安里,602,354476,589,480,315,755,455.17,77.3
太平區,永平里,1096,863455,788,540,323,920,1366.63,173.47
太平區,建興里,666,439876,660,495,310,743,753.23,114.04
太平區,成功里,846,559574,661,530,318,796,552.88,83.59
太平區,東和里,642,441809,688,514,302,860,669.01,97.21
太平區,宜佳里,1483,1064884,718,546,324,848,665.04,92.62
太平區,宜昌里,912,613617,673,507,320,834,647,96.16
太平區,豐年里,1166,871814,748,568,349,908,711.78,95.2
太平區,大興里,567,421324,743,528,323,818,1484.81,199.82
太平區,勤益里,606,432671,714,537,333,919,598.32,83.8
太平區,光明里,959,814302,849,583,349,956,979.05,115.3
太平區,新吉里,1315,961244,731,537,329,907,740.78,101.34
太平區,新城里,1190,857849,721,534,319,916,629.7,87.35
太平區,新興里,697,546736,784,592,334,1055,625.51,79.74
太平區,新高里,1009,876322,869,572,357,948,2545.6,293.1
太平區,聖和里,360,253973,705,498,306,841,630.58,89.38
太平區,福隆里,863,570263,661,518,316,827,547.41,82.84
太平區,永隆里,641,385038,601,478,302,707,539.98,89.89
太平區,其　他,11,4855,441,414,352,478,155.28,35.18
太平區,合　計,39912,28456833,713,525,317,856,895.95,125.66
大里區,大里里,956,639772,669,484,311,802,600.75,89.77
大里區,新里里,2733,2403500,879,604,346,1114,976.54,111.04
大里區,樹王里,954,696075,730,544,312,871,670.33,91.87
大里區,祥興里,2012,1437902,715,544,322,914,652.96,91.37
大里區,內新里,2351,1846875,786,571,329,966,1087.88,138.48
大里區,東昇里,947,723184,764,574,323,932,677.6,88.73
大里區,大元里,1356,960783,709,519,306,872,659.8,93.12
大里區,仁化里,2533,1781663,703,520,315,826,832.36,118.34
大里區,健民里,1115,688938,618,480,301,748,719.62,116.47
大里區,塗城里,2272,1400238,616,503,311,772,498.95,80.96
大里區,東湖里,2781,1938746,697,541,330,874,611.34,87.69
大里區,西湖里,805,588914,732,510,302,848,800.78,109.46
大里區,夏田里,263,193816,737,571,338,897,652.42,88.53
大里區,東興里,2281,1778818,780,562,327,949,797.48,102.26
大里區,日新里,1062,818542,771,561,315,963,1098.08,142.47
大里區,西榮里,1527,1067421,699,516,315,872,626.92,89.68
大里區,金城里,2626,1731349,659,509,310,827,595.66,90.35
大里區,立仁里,1343,829046,617,480,300,754,606.27,98.21
大里區,新仁里,2125,1436939,676,508,315,817,698.74,103.33
大里區,瑞城里,3296,2361145,716,538,330,882,755.42,105.45
大里區,中新里,1430,1169601,818,602,349,1012,1094.11,133.77
大里區,仁德里,1780,1240340,697,528,319,857,643.51,92.35
大里區,立德里,2080,1453959,699,542,321,893,635.59,90.93
大里區,國光里,1795,1765718,984,630,352,1136,3277.02,333.14
大里區,大明里,1249,915267,733,556,339,932,601.68,82.11
大里區,永隆里,2818,3033700,1077,792,423,1412,1205.31,111.96
大里區,長榮里,2581,2229584,864,606,344,1090,886.36,102.61
大里區,其　他,8,4462,558,435,166,743,531.37,95.27
大里區,合　計,49079,37136296,757,550,326,924,1009.85,133.46
和平區,中坑里,75,48308,644,474,322,738,526.6,81.76
和平區,自由里,139,88765,639,533,344,876,453.73,71.05
和平區,平等里,86,58151,676,557,394,843,450.73,66.66
和平區,南勢里,359,230948,643,511,290,814,540.17,83.97
和平區,博愛里,317,205948,650,494,311,734,697.15,107.31
和平區,梨山里,199,137610,692,533,356,888,533.37,77.13
和平區,天輪里,84,52037,619,471,271,814,571.18,92.2
和平區,達觀里,121,84281,697,560,296,924,588.87,84.54
和平區,其　他,4,1865,466,472,351,587,215.93,46.31
和平區,合　計,1384,907912,656,516,327,821,570.58,86.98
其　他,其　他,329,299999,912,608,345,1095,1047.21,114.84
其　他,合　計,329,299999,912,608,345,1095,1047.21,114.84
