101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：臺南市,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
東　區,路東里,513,527235,1028,666,366,1123,2004.5,195.04
東　區,大福里,538,405433,754,543,330,855,1808.86,240.03
東　區,東安里,488,423143,867,584,329,1077,983.26,113.4
東　區,德高里,798,616973,773,567,348,977,716.25,92.64
東　區,小東里,1424,1510054,1060,707,399,1300,1090.25,102.81
東　區,後甲里,886,664589,750,586,346,980,611.65,81.54
東　區,關聖里,1509,2341339,1552,1007,502,1850,3005.23,193.69
東　區,圍下里,724,769889,1063,660,350,1198,1283.82,120.73
東　區,虎尾里,1560,1436834,921,663,379,1154,1001,108.68
東　區,中西里,1150,1322539,1150,758,364,1499,1522.2,132.36
東　區,泉南里,1608,1814120,1128,663,385,1287,1845.85,163.61
東　區,龍山里,1727,2253342,1305,844,439,1589,1900.53,145.66
東　區,忠孝里,1384,1316024,951,676,372,1206,914.9,96.22
東　區,崇誨里,770,560030,727,582,327,939,612.9,84.27
東　區,大學里,517,734909,1421,921,447,1941,1369.77,96.36
東　區,大德里,453,320536,708,535,300,869,654.34,92.48
東　區,東光里,1843,2825012,1533,831,438,1590,7119.92,464.49
東　區,大智里,1967,1634542,831,622,361,1037,730.37,87.89
東　區,新東里,887,908971,1025,687,384,1345,1044.55,101.93
東　區,仁和里,1298,968293,746,613,356,960,581.59,77.96
東　區,富強里,1487,1311639,882,598,349,1087,972.09,110.21
東　區,衛國里,474,493979,1042,614,340,1041,2253.68,216.25
東　區,自強里,1795,1777788,990,672,380,1189,1320.59,133.34
東　區,崇善里,1663,1662019,999,720,397,1263,948.83,94.94
東　區,崇學里,1076,1107149,1029,649,353,1220,1235.04,120.03
東　區,崇明里,1446,1749596,1210,827,421,1599,1269.61,104.93
東　區,裕農里,1001,945332,944,631,357,1105,1289.66,136.56
東　區,莊敬里,1358,1454506,1071,752,409,1315,1064.23,99.36
東　區,和平里,1449,1436933,992,703,387,1250,936.09,94.4
東　區,富裕里,712,566325,795,561,344,1023,715.88,90
東　區,東明里,1185,1319120,1113,712,376,1375,1563.77,140.48
東　區,崇德里,1640,1537251,937,644,379,1121,1042.4,111.21
東　區,東智里,693,524650,757,614,374,950,596.59,78.8
東　區,東聖里,714,551637,773,598,364,924,724.85,93.82
東　區,崇成里,1004,1057590,1053,753,394,1324,1169.5,111.02
東　區,東門里,657,725581,1104,652,358,1172,3310.91,299.8
東　區,成大里,633,583675,922,629,349,1153,937.64,101.69
東　區,大同里,841,700563,833,538,298,981,1254.38,150.58
東　區,德光里,1472,1756054,1193,762,401,1390,3850.72,322.78
東　區,崇信里,1258,1115555,887,650,360,1132,944,106.45
東　區,崇文里,1956,1871080,957,718,402,1244,851.24,88.99
東　區,復興里,1080,889732,824,606,358,993,826.84,100.37
東　區,裕聖里,1523,2100950,1379,1115,577,1868,1139.82,82.63
東　區,文聖里,1434,1956912,1365,1035,549,1849,1224.08,89.7
東　區,南聖里,824,1196217,1452,957,486,1909,2484.36,171.13
東　區,其　他,5,3408,682,943,251,962,417.72,61.28
東　區,合　計,51424,53749048,1045,695,383,1268,1999.99,191.35
南　區,竹溪里,615,771077,1254,713,382,1493,1894.33,151.09
南　區,新昌里,678,509441,751,486,289,870,1327.24,176.64
南　區,田寮里,979,752260,768,565,330,891,890.61,115.9
南　區,荔宅里,10,2842,284,261,157,370,207.58,73.05
南　區,明亮里,991,643764,650,510,330,782,561.96,86.51
南　區,日新里,511,360869,706,506,314,795,1207.29,170.96
南　區,光明里,1056,646909,613,495,326,740,475.27,77.58
南　區,白雪里,450,291321,647,508,304,797,598.74,92.49
南　區,喜東里,542,373396,689,510,305,874,632.21,91.77
南　區,喜南里,238,146128,614,479,329,725,555.71,90.51
南　區,喜北里,496,287237,579,476,310,772,405.6,70.04
南　區,省躬里,651,420166,645,487,334,740,868.58,134.58
南　區,佛壇里,590,368978,625,493,329,803,480.55,76.84
南　區,同安里,547,343325,628,498,327,760,512.99,81.73
南　區,興農里,477,260258,546,419,276,671,628.12,115.12
南　區,明德里,83,45057,543,442,336,656,297.27,54.76
南　區,廣州里,690,568528,824,553,305,971,930.53,112.94
南　區,新興里,892,759970,852,582,316,1013,1022.35,120
南　區,大成里,264,214120,811,567,295,900,893.2,110.13
南　區,國宅里,803,551381,687,521,327,899,606.92,88.39
南　區,新生里,855,573157,670,531,321,869,560.66,83.64
南　區,大林里,724,750306,1036,651,364,1218,1272.06,122.75
南　區,大忠里,1270,933491,735,511,315,878,851.94,115.91
南　區,大恩里,1086,828984,763,568,348,951,698.22,91.47
南　區,明興里,917,595308,649,490,307,812,606.36,93.4
南　區,文華里,1034,836484,809,507,295,855,1729,213.73
南　區,再興里,759,659069,868,552,321,925,1477.38,170.14
南　區,金華里,1464,1153969,788,567,323,945,877.66,111.35
南　區,南都里,601,387554,645,517,327,821,515.65,79.96
南　區,開南里,1487,882117,593,487,322,737,435.08,73.34
南　區,彰南里,601,649674,1081,621,371,1181,1766.97,163.46
南　區,建南里,1411,975337,691,538,321,874,588.27,85.1
南　區,郡南里,1005,675063,672,517,331,829,568.96,84.7
南　區,府南里,1397,1043715,747,554,345,940,654.8,87.64
南　區,文南里,1724,1624831,942,606,354,1050,3500.04,371.37
南　區,鯤鯓里,325,183832,566,484,302,687,434.8,76.87
南　區,松安里,379,233054,615,484,324,747,469.57,76.36
南　區,永寧里,371,202972,547,467,291,698,410.82,75.09
南　區,南華里,599,351291,586,479,317,717,622.75,106.19
南　區,其　他,0,0,0,0,0,0,0,0
南　區,合　計,29572,21857237,739,527,324,865,1219.31,164.97
北　區,振興里,578,529869,917,580,357,1038,1162.5,126.81
北　區,新勝里,526,383105,728,492,318,891,702.55,96.46
北　區,開元里,648,466110,719,527,315,867,792.96,110.24
北　區,大道里,522,351062,673,557,321,896,544.56,80.97
北　區,大山里,103,59614,579,444,293,685,725.58,125.36
北　區,和順里,2478,2794420,1128,723,402,1307,1807.82,160.31
北　區,興北里,388,278773,718,545,347,905,642.61,89.44
北　區,興南里,494,442336,895,673,364,1104,926.77,103.5
北　區,六甲里,707,506494,716,541,330,879,640.38,89.39
北　區,安民里,332,243404,733,545,317,881,812.46,110.82
北　區,成功里,1524,1501008,985,686,384,1181,1343.18,136.38
北　區,文元里,2013,2054058,1020,739,417,1297,980.1,96.05
北　區,大港里,1611,1236740,768,556,337,920,844.46,110
北　區,大仁里,236,149320,633,549,339,818,437.77,69.19
北　區,國姓里,423,316840,749,530,302,850,771.5,103
北　區,實踐里,579,409402,707,564,351,914,582.02,82.31
北　區,延平里,418,274887,658,490,297,781,658.91,100.2
北　區,光武里,341,234372,687,562,317,877,536.92,78.12
北　區,勝安里,316,259822,822,522,340,893,1027.44,124.96
北　區,東興里,599,752062,1256,685,378,1374,1612.82,128.46
北　區,力行里,788,659795,837,570,345,994,863.4,103.12
北　區,裕民里,387,327909,847,540,301,989,1028.7,121.41
北　區,仁愛里,669,773597,1156,685,385,1414,1380.7,119.4
北　區,正覺里,822,672917,819,496,315,820,1568.96,191.66
北　區,正風里,371,252274,680,513,310,789,758.37,111.53
北　區,小康里,580,394750,681,483,313,777,700.21,102.88
北　區,華興里,643,477945,743,573,335,897,715.18,96.22
北　區,大豐里,1279,1000050,782,516,318,881,1094.01,139.92
北　區,重興里,709,858575,1211,719,403,1291,1845.45,152.39
北　區,國興里,497,427005,859,568,333,979,1452.35,169.04
北　區,長榮里,673,520296,773,592,319,1023,685.83,88.71
北　區,中樓里,475,412271,868,609,343,1049,941.13,108.43
北　區,公園里,544,446601,821,589,333,1041,861.63,104.95
北　區,玉皇里,455,382000,840,511,287,899,1427.15,169.99
北　區,長德里,350,256128,732,506,300,858,706.72,96.57
北　區,三德里,310,231504,747,504,299,938,799.19,107.02
北　區,五福里,308,199463,648,470,286,760,784.14,121.08
北　區,元寶里,984,871399,886,706,396,1097,758.47,85.65
北　區,永祥里,833,554424,666,507,338,806,550.37,82.69
北　區,成德里,4191,5153619,1230,872,450,1622,1561.37,126.97
北　區,文成里,1085,1089914,1005,705,404,1278,1151.39,114.62
北　區,大和里,1111,839374,756,567,339,945,645.6,85.45
北　區,賢北里,1141,1217180,1067,696,366,1205,1788.36,167.64
北　區,其　他,4,2211,553,536,420,669,209.57,37.91
北　區,合　計,34045,31264901,918,616,355,1094,1211.02,131.87
安南區,塭南里,1178,803337,682,541,339,846,563.67,82.66
安南區,東和里,427,426688,999,770,383,1372,816.82,81.74
安南區,州北里,1266,954224,754,556,341,918,656.84,87.14
安南區,州南里,1323,865268,654,510,330,815,553.2,84.58
安南區,安順里,1400,1107264,791,594,372,978,689.53,87.18
安南區,新順里,1925,1540344,800,593,358,1028,694.35,86.77
安南區,安東里,761,509400,669,503,318,816,609.85,91.11
安南區,安西里,911,706465,775,569,341,923,873.86,112.69
安南區,安慶里,1671,1224943,733,539,343,898,710.5,96.92
安南區,頂安里,1208,934468,774,583,367,958,727.2,94.01
安南區,原佃里,529,463436,876,585,370,971,1113.03,127.05
安南區,總頭里,420,289269,689,507,331,807,692.15,100.5
安南區,長安里,1026,640014,624,511,322,794,471.04,75.51
安南區,公親里,274,181141,661,532,340,767,539.77,81.65
安南區,海東里,1406,985879,701,543,332,862,593.9,84.7
安南區,海西里,556,362712,652,501,321,783,663.13,101.65
安南區,海南里,507,309854,611,454,310,716,590,96.54
安南區,溪心里,1773,1356266,765,586,353,988,641.64,83.88
安南區,淵東里,1097,812243,740,545,352,888,820.14,110.77
安南區,淵中里,763,517239,678,518,324,841,588.77,86.85
安南區,淵西里,674,442645,657,503,313,794,571.57,87.03
安南區,佃東里,713,439394,616,524,339,770,444.88,72.19
安南區,佃西里,354,227602,643,485,321,802,540.92,84.13
安南區,公塭里,197,115935,589,478,340,716,444.73,75.57
安南區,南興里,318,198327,624,492,313,753,549.78,88.15
安南區,學東里,400,245825,615,512,316,729,481.43,78.34
安南區,城東里,260,147165,566,454,302,681,451.86,79.83
安南區,城西里,259,166795,644,516,338,838,470.29,73.03
安南區,城南里,550,349044,635,495,321,791,491.42,77.43
安南區,城北里,284,164464,579,489,309,695,416.82,71.98
安南區,城中里,221,128100,580,478,303,738,459.26,79.23
安南區,砂崙里,244,149086,611,482,302,758,550.7,90.13
安南區,青草里,215,143110,666,533,346,822,469.03,70.46
安南區,四草里,315,213782,679,509,325,846,588.02,86.64
安南區,塩田里,352,311328,884,622,393,1098,849.85,96.09
安南區,顯宮里,309,202483,655,507,319,819,517.44,78.96
安南區,鹿耳里,169,97158,575,462,298,730,430.33,74.85
安南區,安和里,649,406270,626,486,302,750,684.64,109.37
安南區,溪北里,811,596363,735,535,327,895,726.41,98.79
安南區,溪頂里,1307,928415,710,556,351,927,570.45,80.31
安南區,溪墘里,832,550130,661,505,331,795,577.74,87.38
安南區,海佃里,1102,711236,645,479,315,791,544.17,84.31
安南區,幸福里,916,546662,597,470,316,761,456.15,76.43
安南區,梅花里,1111,794233,715,536,343,860,694.19,97.11
安南區,鳳凰里,1197,832629,696,538,330,856,610.42,87.76
安南區,理想里,1317,912668,693,545,342,877,551.57,79.59
安南區,溪東里,988,736973,746,564,350,899,742.66,99.56
安南區,布袋里,448,304218,679,524,322,819,683.46,100.65
安南區,國安里,608,409595,674,528,334,828,557.93,82.82
安南區,安富里,1352,948821,702,541,330,884,595.4,84.84
安南區,大安里,875,494771,565,471,305,716,394.75,69.81
安南區,其　他,3,4461,1487,1929,1202,1992,878.03,59.05
安南區,合　計,39771,27910141,702,532,334,862,638.21,90.94
安平區,西門里,292,165784,568,498,317,732,398.11,70.12
安平區,金城里,459,394513,860,589,354,987,990.57,115.25
安平區,石門里,540,376270,697,532,328,840,653.32,93.76
安平區,漁光里,79,43016,545,489,325,721,327.87,60.21
安平區,建平里,1401,1429513,1020,677,384,1262,1302.87,127.69
安平區,怡平里,1231,1376525,1118,679,374,1269,2718.11,243.07
安平區,華平里,1464,1205010,823,601,341,1045,813.54,98.84
安平區,平通里,1855,1781586,960,671,366,1137,1493.43,155.5
安平區,文平里,1584,1510226,953,666,356,1191,971.55,101.9
安平區,國平里,2100,2059125,981,699,395,1221,988.23,100.78
安平區,育平里,2108,1952254,926,662,385,1100,1748.48,188.8
安平區,億載里,777,757697,975,682,397,1228,1109.38,113.76
安平區,海頭里,320,205601,643,514,333,835,553.6,86.16
安平區,港仔里,278,214029,770,533,332,830,923.53,119.96
安平區,平安里,1001,754542,754,545,318,965,709.18,94.08
安平區,其　他,0,0,0,0,0,0,0,0
安平區,合　計,15489,14225691,918,635,362,1107,1375.52,149.77
中西區,銀同里,327,279292,854,505,303,974,1470.8,172.2
中西區,福安里,331,461247,1393,544,275,1013,5917.89,424.68
中西區,赤崁里,455,723206,1589,623,323,1202,6686.32,420.67
中西區,法華里,936,1000786,1069,700,371,1325,1153.58,107.89
中西區,郡王里,530,768911,1451,740,455,1332,5293.7,364.89
中西區,開山里,530,429247,810,548,318,990,971.98,120.01
中西區,五妃里,599,584151,975,669,341,1202,1179.74,120.97
中西區,大南里,450,605360,1345,661,378,1155,4018.23,298.7
中西區,小西里,215,157240,731,495,280,871,1146.75,156.8
中西區,仙草里,777,660717,850,582,342,1035,1015.12,119.38
中西區,公正里,541,531154,982,659,338,1200,1135.05,115.61
中西區,進學里,452,509256,1127,678,374,1341,1763.47,156.52
中西區,建國里,402,405971,1010,513,276,1002,2371.13,234.79
中西區,青年里,424,371344,876,518,281,1048,1071.93,122.39
中西區,永福里,469,765379,1632,652,342,1151,8541.54,523.4
中西區,永華里,421,345369,820,558,307,971,899.57,109.66
中西區,天后里,440,1126974,2561,505,293,928,23924.15,934.06
中西區,三民里,420,364442,868,575,340,1056,956.51,110.23
中西區,萬昌里,512,394221,770,536,322,923,840.45,109.15
中西區,普濟里,291,303963,1045,494,295,880,3624.44,346.99
中西區,水仙里,341,279205,819,506,331,934,1029.36,125.72
中西區,藥王里,1050,925000,881,635,343,1067,908.88,103.17
中西區,安海里,447,518918,1161,606,351,1289,1693.06,145.84
中西區,中正里,319,231340,725,500,291,841,745,102.73
中西區,民主里,273,200611,735,456,280,835,1087.73,148.02
中西區,大涼里,911,799217,877,600,328,1099,941.2,107.28
中西區,元安里,371,399097,1076,504,272,881,6772.51,629.57
中西區,協進里,312,287808,922,672,334,1268,843.96,91.49
中西區,協和里,566,422217,746,540,310,867,912.94,122.38
中西區,民生里,374,268806,719,493,300,811,851.73,118.5
中西區,文賢里,342,243012,711,527,337,825,648.14,91.22
中西區,光賢里,1075,1013516,943,633,383,1169,1287.78,136.59
中西區,西賢里,1559,1639356,1052,686,375,1294,1400.58,133.19
中西區,西湖里,1781,2063258,1158,726,394,1402,1424.22,122.94
中西區,三合里,485,361152,745,523,302,866,814.15,109.33
中西區,民權里,404,387494,959,542,333,1016,1506.74,157.09
中西區,保安里,314,225550,718,492,254,844,781.48,108.79
中西區,郡西里,298,204866,687,499,289,838,880.61,128.09
中西區,其　他,1,1823,1823,1823,1823,1823,0,0
中西區,合　計,20745,21260478,1025,597,335,1105,4322.07,421.73
新營區,忠政里,1775,1708928,963,682,403,1142,2517.97,261.53
新營區,民權里,891,798702,896,628,371,1091,998.4,111.38
新營區,三仙里,927,739360,798,566,330,980,738.82,92.63
新營區,民生里,1075,873011,812,603,343,1011,754.28,92.88
新營區,民榮里,1340,1056970,789,593,345,966,852.7,108.1
新營區,好平里,198,143576,725,553,366,947,570.37,78.66
新營區,延平里,349,226709,650,520,296,844,703.86,108.35
新營區,南興里,785,588794,750,590,345,989,598.67,79.82
新營區,永生里,338,280029,828,622,312,1030,1033.52,124.75
新營區,中營里,443,428998,968,641,391,1154,1158.11,119.59
新營區,興業里,555,505501,911,673,401,1147,849.11,93.23
新營區,興安里,130,106209,817,548,281,957,965.13,118.13
新營區,王公里,1473,1441837,979,686,380,1222,1775.73,181.41
新營區,大宏里,1055,934463,886,646,382,1135,789.36,89.12
新營區,護鎮里,387,287998,744,593,374,949,579.98,77.93
新營區,埤寮里,476,375484,789,589,352,1001,680.24,86.23
新營區,土庫里,385,294006,764,571,382,924,636.79,83.39
新營區,太南里,398,300181,754,521,344,800,2308.53,306.08
新營區,太北里,446,304436,683,508,337,834,599.67,87.85
新營區,南紙里,1118,839643,751,601,366,988,566.31,75.41
新營區,嘉芳里,513,372990,727,541,339,867,920.83,126.65
新營區,舊廍里,64,48527,758,654,426,894,495.8,65.39
新營區,角帶里,109,66601,611,493,299,731,521.39,85.33
新營區,鐵線里,152,96652,636,510,317,768,499.79,78.6
新營區,五興里,197,126422,642,494,341,767,529.89,82.57
新營區,姑爺里,114,68256,599,527,325,782,424.4,70.88
新營區,新北里,1560,1379973,885,660,401,1152,763.98,86.36
新營區,新南里,1450,1377652,950,718,393,1239,863.95,90.93
新營區,新東里,2008,2121347,1056,841,477,1420,840.03,79.51
新營區,其　他,6,7977,1330,464,270,1302,1960.46,147.45
新營區,合　計,20717,17901232,864,633,372,1087,1181.88,136.78
鹽水區,水秀里,396,277017,700,514,337,814,736.58,105.3
鹽水區,福得里,163,130719,802,602,346,1066,703.74,87.75
鹽水區,三生里,99,71516,722,624,361,922,572.02,79.18
鹽水區,武廟里,138,102195,741,572,331,947,646.89,87.35
鹽水區,中境里,151,115067,762,601,338,896,662.07,86.88
鹽水區,水正里,234,176318,753,555,318,974,704.57,93.51
鹽水區,水仙里,79,48982,620,549,337,802,395.8,63.84
鹽水區,橋南里,1015,681419,671,519,316,883,548.68,81.73
鹽水區,岸內里,1003,743295,741,579,351,981,585.3,78.98
鹽水區,義稠里,193,127038,658,494,344,781,535.96,81.42
鹽水區,汫水里,189,128437,680,571,374,816,525.51,77.33
鹽水區,下中里,163,116175,713,553,340,916,556.52,78.08
鹽水區,歡雅里,372,225928,607,466,298,750,528.73,87.06
鹽水區,大莊里,102,61903,607,495,291,750,470.93,77.6
鹽水區,孫厝里,104,71682,689,469,310,846,703.62,102.08
鹽水區,桐寮里,74,51853,701,543,345,883,476.48,68
鹽水區,後宅里,128,82925,648,559,347,873,452.96,69.92
鹽水區,舊營里,204,150972,740,637,381,924,574.13,77.58
鹽水區,竹埔里,146,105332,721,552,322,916,665.41,92.23
鹽水區,下林里,79,41508,525,448,285,680,368.66,70.17
鹽水區,飯店里,81,45601,563,491,286,752,386.46,68.65
鹽水區,大豐里,56,43687,780,550,380,762,701.75,89.95
鹽水區,河南里,106,64432,608,442,327,787,472.67,77.76
鹽水區,南港里,183,105864,578,483,343,735,363.1,62.77
鹽水區,田寮里,49,38307,782,546,384,763,689.79,88.23
鹽水區,其　他,8,3294,412,433,279,598,267.4,64.94
鹽水區,合　計,5515,3811464,691,537,333,864,583.07,84.37
白河區,白河里,403,305799,759,586,333,966,669.89,88.28
白河區,永安里,864,599329,694,527,296,881,611.34,88.13
白河區,庄內里,382,253385,663,528,304,856,583.47,87.96
白河區,外角里,314,187064,596,470,289,753,473.43,79.47
白河區,秀祐里,223,143111,642,463,270,782,672.57,104.8
白河區,大竹里,275,171933,625,490,303,818,586.98,93.88
白河區,玉豐里,280,168579,602,476,299,746,553.34,91.91
白河區,詔安里,165,109827,666,498,281,776,877.04,131.76
白河區,蓮潭里,159,102816,647,488,327,808,513,79.33
白河區,廣安里,148,101090,683,511,295,918,580.14,84.93
白河區,內角里,162,117220,724,553,338,849,737.49,101.92
白河區,草店里,181,122673,678,523,319,858,634.8,93.66
白河區,甘宅里,99,59998,606,424,282,683,584.1,96.38
白河區,竹門里,174,114311,657,500,311,843,531.4,80.89
白河區,崎內里,147,88334,601,476,299,811,457.29,76.1
白河區,汴頭里,98,58106,593,522,309,879,380.17,64.12
白河區,昇安里,273,185937,681,535,312,840,611.77,89.82
白河區,河東里,263,169485,644,520,301,820,533.11,82.73
白河區,虎山里,82,54555,665,526,359,801,533.18,80.14
白河區,大林里,90,60935,677,527,338,932,498.46,73.62
白河區,崁頭里,73,39173,537,540,252,726,358.07,66.73
白河區,六溪里,85,56728,667,535,298,750,889.75,133.32
白河區,關嶺里,158,104002,658,510,301,775,672.23,102.13
白河區,仙草里,185,99969,540,478,268,711,381.11,70.53
白河區,其　他,1,483,483,483,483,483,0,0
白河區,合　計,5284,3474841,658,507,301,827,599.01,91.09
柳營區,士林里,460,396391,862,590,351,1020,1171.24,135.92
柳營區,光福里,530,360579,680,507,319,842,593.99,87.31
柳營區,中埕里,200,159813,799,586,344,1035,730.99,91.48
柳營區,東昇里,716,539757,754,571,363,984,599.87,79.57
柳營區,八翁里,358,248732,695,565,353,858,928.03,133.57
柳營區,人和里,198,134600,680,574,342,826,545.75,80.28
柳營區,太康里,388,307081,791,626,408,922,630.45,79.66
柳營區,重溪里,401,275738,688,561,335,896,491.78,71.52
柳營區,篤農里,337,225285,669,466,300,796,664.85,99.45
柳營區,大農里,133,74769,562,453,287,701,421.85,75.04
柳營區,神農里,294,192849,656,553,352,844,459.51,70.05
柳營區,果毅里,275,179367,652,548,356,825,449.9,68.98
柳營區,旭山里,313,198328,634,463,296,751,620.74,97.97
柳營區,其　他,0,0,0,0,0,0,0,0
柳營區,合　計,4603,3293291,715,549,340,887,696.14,97.3
後壁區,後壁里,469,346478,739,571,360,939,604.17,81.78
後壁區,嘉苳里,295,208755,708,578,371,927,557.04,78.72
後壁區,侯伯里,310,236439,763,567,327,958,682.79,89.52
後壁區,土溝里,268,177463,662,527,349,861,462.94,69.91
後壁區,嘉田里,266,207023,778,586,362,923,720.06,92.52
後壁區,嘉民里,258,164327,637,520,341,812,455.94,71.59
後壁區,頂安里,337,243361,722,576,353,933,543.57,75.27
後壁區,長安里,333,242103,727,591,356,1010,550.75,75.75
後壁區,福安里,310,266697,860,544,324,933,2050.54,238.35
後壁區,烏樹里,147,127822,870,568,317,911,1776.6,204.32
後壁區,墨林里,166,120376,725,580,322,1021,539.16,74.35
後壁區,菁寮里,88,63950,727,642,402,971,494.26,68.01
後壁區,後廍里,86,64546,751,590,414,927,563.11,75.03
後壁區,崁頂里,99,71440,722,531,365,883,770.58,106.79
後壁區,菁豐里,180,127729,710,598,332,911,514.77,72.54
後壁區,新嘉里,172,119776,696,562,359,903,551.13,79.14
後壁區,頂長里,111,74652,673,568,327,873,492.25,73.19
後壁區,平安里,241,167445,695,548,349,839,630.47,90.74
後壁區,仕安里,110,70711,643,543,384,854,391.49,60.9
後壁區,新東里,371,261940,706,599,388,908,479.19,67.87
後壁區,竹新里,327,220525,674,583,332,913,530.84,78.71
後壁區,其　他,3,1450,483,326,295,594,328.43,67.93
後壁區,合　計,4947,3585008,725,567,351,911,804.3,110.99
東山區,東山里,298,186358,625,493,311,797,493.6,78.93
東山區,東中里,573,420412,734,495,309,860,750.82,102.33
東山區,東正里,289,185864,643,519,352,772,545.36,84.8
東山區,三榮里,168,109563,652,489,281,814,695.06,106.58
東山區,大客里,178,124770,701,597,399,932,449.3,64.1
東山區,科里里,214,151856,710,540,337,908,600.06,84.56
東山區,東河里,171,106204,621,489,318,748,479.06,77.13
東山區,聖賢里,425,314439,740,577,386,904,819.52,110.77
東山區,南溪里,78,50518,648,513,335,886,450.04,69.49
東山區,水雲里,65,46237,711,536,328,908,573.09,80.56
東山區,林安里,63,40029,635,525,343,816,445.97,70.19
東山區,東原里,390,238326,611,490,304,764,494.35,80.9
東山區,嶺南里,98,55873,570,449,336,697,496.55,87.09
東山區,南勢里,181,104603,578,445,273,747,502.09,86.88
東山區,青山里,164,93930,573,489,301,722,473.54,82.68
東山區,高原里,167,98947,592,470,287,660,608.81,102.75
東山區,其　他,0,0,0,0,0,0,0,0
東山區,合　計,3522,2327928,661,509,325,808,612.58,92.68
麻豆區,榖興里,202,173714,860,596,299,1093,827.08,96.18
麻豆區,保安里,176,136458,775,562,328,969,732.23,94.44
麻豆區,東角里,879,708826,806,628,370,1045,637.22,79.02
麻豆區,晉江里,801,614700,767,566,343,929,686.05,89.4
麻豆區,巷口里,513,421669,822,595,375,1066,898.37,109.3
麻豆區,中興里,632,521096,825,629,382,1030,705.3,85.54
麻豆區,興農里,473,359694,760,546,355,980,711.67,93.58
麻豆區,新建里,354,283391,801,579,358,992,724.78,90.54
麻豆區,油車里,1135,859928,758,591,361,960,627.23,82.79
麻豆區,北勢里,243,170869,703,521,322,854,649.06,92.31
麻豆區,大埕里,853,638958,749,587,337,940,751.92,100.38
麻豆區,總榮里,191,135660,710,527,350,872,567.77,79.94
麻豆區,龍泉里,218,139522,640,526,348,784,467.49,73.04
麻豆區,寮廍里,453,294198,649,524,338,812,528.23,81.34
麻豆區,南勢里,706,573350,812,581,370,931,1174.53,144.63
麻豆區,安東里,151,116441,771,560,332,989,685.72,88.92
麻豆區,安業里,168,118598,706,600,351,936,495.98,70.26
麻豆區,安西里,179,109185,610,503,322,780,502.99,82.46
麻豆區,謝安里,227,153152,675,519,357,835,535.3,79.34
麻豆區,中民里,203,148691,732,612,350,862,636.85,86.95
麻豆區,安正里,225,136375,606,510,341,749,414.42,68.37
麻豆區,磚井里,318,203628,640,496,338,796,536.08,83.72
麻豆區,小埤里,260,175135,674,531,344,831,530.92,78.82
麻豆區,埤頭里,337,234135,695,557,375,845,542.3,78.06
麻豆區,大山里,165,115905,702,553,357,908,510.3,72.64
