101年度綜稅所得總額各縣市鄉鎮村里統計分析表-縣市別：臺東縣,單位：金額(千元)
鄉鎮市區,村里,納稅單位,綜合所得總額,平均數,中位數,第一分位數,第三分位數,標準差,變異係數
臺東市,中山里,266,193977,729,563,346,986,589.84,80.88
臺東市,文化里,227,194493,857,621,378,1116,704.62,82.24
臺東市,中正里,282,233950,830,610,319,1004,814.92,98.23
臺東市,中華里,358,229812,642,519,323,873,488.89,76.16
臺東市,成功里,168,102886,612,523,319,791,423.36,69.13
臺東市,大同里,202,143346,710,548,306,922,641.23,90.36
臺東市,寶桑里,184,110972,603,488,312,749,455.22,75.48
臺東市,中心里,968,912485,943,663,396,1210,872.97,92.61
臺東市,仁愛里,191,126861,664,518,336,835,535.34,80.6
臺東市,新生里,1979,1686679,852,645,369,1114,718.86,84.34
臺東市,復興里,97,70751,729,516,343,774,1302.06,178.51
臺東市,豐里里,456,329935,724,561,351,943,583.11,80.59
臺東市,豐年里,553,392228,709,537,336,874,603.75,85.12
臺東市,豐原里,213,138699,651,496,356,800,532.46,81.77
臺東市,康樂里,272,199408,733,586,342,947,584.7,79.75
臺東市,光明里,767,817887,1066,748,414,1152,5160.98,483.99
臺東市,鐵花里,130,101793,783,567,342,1013,650.29,83.05
臺東市,四維里,119,76232,641,564,328,810,485.18,75.74
臺東市,新興里,260,185551,714,537,341,908,673.01,94.3
臺東市,豐榮里,2313,1970556,852,692,408,1121,695.65,81.65
臺東市,永樂里,501,465837,930,680,404,1203,853.79,91.82
臺東市,興國里,192,150106,782,639,343,1068,599.61,76.7
臺東市,民族里,448,448682,1002,737,398,1260,987.1,98.56
臺東市,建國里,283,169059,597,487,293,756,507.95,85.03
臺東市,強國里,128,88722,693,537,344,894,519.49,74.95
臺東市,民生里,989,778998,788,597,341,1024,675.47,85.76
臺東市,馬蘭里,872,717016,822,663,388,1095,652.84,79.39
臺東市,復國里,107,68509,640,451,280,845,545.08,85.13
臺東市,豐樂里,366,264194,722,518,306,898,727.58,100.79
臺東市,東海里,921,769973,836,646,382,1106,711.9,85.15
臺東市,民權里,267,237715,890,678,397,1156,770.32,86.52
臺東市,卑南里,845,832335,985,778,447,1340,837.12,84.99
臺東市,南王里,618,465027,752,626,371,995,551.63,73.31
臺東市,建和里,248,153441,619,495,328,783,483.87,78.21
臺東市,知本里,229,134091,586,473,295,788,425.01,72.58
臺東市,富岡里,250,150267,601,486,316,698,551.3,91.72
臺東市,建興里,173,113947,659,485,293,735,750.48,113.94
臺東市,南榮里,580,468205,807,640,394,997,705.59,87.41
臺東市,岩灣里,440,368499,837,660,419,1125,641.63,76.61
臺東市,新園里,239,156275,654,532,344,792,560.59,85.73
臺東市,豐田里,391,251398,643,516,330,783,522.36,81.24
臺東市,自強里,1344,1180829,879,670,377,1129,759.14,86.4
臺東市,豐谷里,1158,837013,723,588,356,952,536.34,74.2
臺東市,建農里,278,166908,600,501,326,729,463.45,77.19
臺東市,建業里,206,145993,709,523,365,870,600.4,84.72
臺東市,富豐里,180,116661,648,544,353,857,428.82,66.16
臺東市,其　他,4,1048,262,279,145,396,175.78,67.12
臺東市,合　計,22262,17919251,805,611,362,1037,1175.25,146.01
成功鎮,忠仁里,458,281809,615,512,320,784,484.77,78.79
成功鎮,忠智里,412,294824,716,573,338,939,636.1,88.89
成功鎮,三民里,607,359553,592,458,293,753,474.18,80.05
成功鎮,三仙里,277,134066,484,403,260,602,360.64,74.51
成功鎮,忠孝里,150,76084,507,457,328,631,304.85,60.1
成功鎮,博愛里,116,56315,485,472,298,626,258.35,53.22
成功鎮,信義里,333,166369,500,411,267,620,390.55,78.17
成功鎮,和平里,150,77465,516,426,252,703,374.67,72.55
成功鎮,其　他,1,170,170,170,170,170,0,0
成功鎮,合　計,2504,1446656,578,464,299,732,470.66,81.47
關山鎮,里壠里,430,278526,648,508,290,838,529.16,81.69
關山鎮,中福里,215,158207,736,569,295,985,615.26,83.61
關山鎮,新福里,190,130818,689,512,318,831,694.26,100.84
關山鎮,德高里,310,178676,576,460,294,701,501.44,87
關山鎮,豐泉里,317,228993,722,609,352,945,526.41,72.87
關山鎮,月眉里,125,79277,634,515,338,770,441.38,69.6
關山鎮,電光里,106,63347,598,487,283,688,538.51,90.11
關山鎮,其　他,1,2531,2531,2531,2531,2531,0,0
關山鎮,合　計,1694,1120373,661,515,303,841,554.71,83.87
卑南鄉,賓朗村,422,270040,640,507,323,800,507.48,79.31
卑南鄉,美農村,143,90139,630,494,314,739,527.2,83.64
卑南鄉,初鹿村,245,155384,634,500,315,794,515.14,81.22
卑南鄉,嘉豐村,65,37294,574,484,323,638,425.13,74.09
卑南鄉,太平村,608,433777,713,563,365,899,538.94,75.54
卑南鄉,利嘉村,217,135516,624,526,351,793,398.33,63.78
卑南鄉,東興村,217,124326,573,523,385,753,296.09,51.68
卑南鄉,溫泉村,196,116669,595,462,286,689,587.96,98.77
卑南鄉,利吉村,72,41154,572,514,381,703,304.05,53.2
卑南鄉,富源村,61,31424,515,483,272,656,334.45,64.92
卑南鄉,明峰村,215,132156,615,498,321,700,595.02,96.8
卑南鄉,泰安村,165,103043,625,507,322,756,505.93,81.01
卑南鄉,富山村,63,36917,586,382,242,609,667.3,113.88
卑南鄉,其　他,0,0,0,0,0,0,0,0
卑南鄉,合　計,2689,1707838,635,515,325,780,505.31,79.56
大武鄉,大武村,320,207413,648,522,344,842,442.87,68.33
大武鄉,尚武村,253,152362,602,495,296,754,524.12,87.03
大武鄉,大鳥村,163,103254,633,566,409,760,335.77,53.01
大武鄉,大竹村,139,85896,618,505,294,732,551.86,89.3
大武鄉,南興村,103,66174,642,562,336,802,429.26,66.81
大武鄉,其　他,2,820,410,410,378,442,90.93,22.18
大武鄉,合　計,980,615919,628,519,333,786,464.6,73.92
太麻里鄉,泰和村,262,176698,674,528,323,792,656.92,97.41
太麻里鄉,大王村,318,204593,643,543,357,885,418.53,65.05
太麻里鄉,美和村,167,95282,571,454,321,675,424.99,74.49
太麻里鄉,金崙村,238,148730,625,559,374,751,377.01,60.33
太麻里鄉,多良村,120,68009,567,543,341,667,379.63,66.98
太麻里鄉,華源村,73,42143,577,505,304,803,397.31,68.82
太麻里鄉,三和村,85,50393,593,428,310,704,638.22,107.65
太麻里鄉,北里村,72,41371,575,478,295,632,639.25,111.25
太麻里鄉,香蘭村,117,76419,653,510,317,847,476.08,72.89
太麻里鄉,其　他,0,0,0,0,0,0,0,0
太麻里鄉,合　計,1452,903638,622,523,328,774,492.56,79.15
東河鄉,東河村,196,112701,575,455,286,762,430.42,74.86
東河鄉,泰源村,229,112654,492,427,254,671,336.01,68.3
東河鄉,北源村,223,115358,517,473,288,642,341.61,66.04
東河鄉,隆昌村,83,48717,587,516,291,747,428.53,73.01
東河鄉,興昌村,147,93534,636,479,306,745,559.69,87.96
東河鄉,都蘭村,345,251187,728,478,281,768,1399.45,192.21
東河鄉,尚德村,42,21956,523,424,239,585,552.75,105.74
東河鄉,其　他,0,0,0,0,0,0,0,0
東河鄉,合　計,1265,756107,598,468,277,715,817.74,136.81
長濱鄉,樟原村,105,52562,501,388,252,663,416.9,83.28
長濱鄉,三間村,245,131075,535,444,273,696,390.07,72.91
長濱鄉,長濱村,362,195106,539,446,270,674,424.8,78.82
長濱鄉,忠勇村,76,30850,406,346,258,528,248.88,61.31
長濱鄉,竹湖村,199,103415,520,437,289,614,386.49,74.37
長濱鄉,寧埔村,225,112888,502,442,288,653,347.33,69.23
長濱鄉,其　他,0,0,0,0,0,0,0,0
長濱鄉,合　計,1212,625895,516,435,272,652,388.59,75.25
鹿野鄉,鹿野村,198,138138,698,580,361,885,542.05,77.69
鹿野鄉,永安村,224,155301,693,584,351,844,567.59,81.87
鹿野鄉,瑞源村,159,104555,658,548,330,774,507.53,77.18
鹿野鄉,瑞豐村,158,105222,666,511,320,884,501.08,75.24
鹿野鄉,龍田村,173,115788,669,528,338,784,677.04,101.16
鹿野鄉,瑞隆村,153,97055,634,484,301,888,464.87,73.28
鹿野鄉,瑞和村,109,71440,655,529,338,817,581.68,88.75
鹿野鄉,其　他,1,1200,1200,1200,1200,1200,0,0
鹿野鄉,合　計,1175,788699,671,547,337,844,552.89,82.37
池上鄉,福原村,466,343133,736,584,309,960,633.56,86.04
池上鄉,福文村,192,111811,582,480,317,713,403.45,69.28
池上鄉,慶豐村,123,68210,555,536,305,695,357.73,64.51
池上鄉,大坡村,51,28979,568,495,327,670,390.7,68.76
池上鄉,大埔村,172,115261,670,462,302,811,635.87,94.89
池上鄉,新興村,155,102678,662,459,286,755,665.21,100.42
池上鄉,錦園村,65,34562,532,414,282,686,436,82
池上鄉,萬安村,47,27978,595,501,260,767,474.82,79.77
池上鄉,富興村,57,29492,517,502,306,658,302.63,58.49
池上鄉,振興村,52,27738,533,399,273,638,398.94,74.79
池上鄉,其　他,0,0,0,0,0,0,0,0
池上鄉,合　計,1380,889844,645,498,300,809,553.64,85.86
綠島鄉,中寮村,297,243442,820,678,386,1040,618.63,75.47
綠島鄉,公館村,181,151366,836,721,409,1043,709.06,84.79
綠島鄉,南寮村,300,255780,853,751,430,1129,581.69,68.23
綠島鄉,其　他,0,0,0,0,0,0,0,0
綠島鄉,合　計,778,650588,836,705,407,1089,626.64,74.94
延平鄉,桃源村,222,135044,608,498,299,823,438.67,72.11
延平鄉,紅葉村,87,56480,649,605,346,814,466.13,71.8
延平鄉,武陵村,129,77619,602,548,318,755,399.15,66.34
延平鄉,永康村,68,44199,650,538,341,848,456.88,70.29
延平鄉,鸞山村,111,61942,558,496,313,708,372.29,66.71
延平鄉,其　他,0,0,0,0,0,0,0,0
延平鄉,合　計,617,375283,608,531,315,795,425.23,69.91
海端鄉,海端村,230,145684,633,518,351,775,461.75,72.9
海端鄉,崁頂村,134,84545,631,587,388,754,337.05,53.42
海端鄉,加拿村,90,58898,654,546,368,806,447.94,68.45
海端鄉,霧鹿村,54,35100,650,517,363,899,419.35,64.51
海端鄉,利稻村,47,32816,698,572,406,854,368.13,52.72
海端鄉,廣原村,155,95843,618,537,336,769,397.57,64.3
海端鄉,其　他,0,0,0,0,0,0,0,0
海端鄉,合　計,710,452886,638,543,369,793,414.75,65.02
達仁鄉,土坂村,137,89414,653,547,368,878,402.14,61.62
達仁鄉,臺坂村,89,51261,576,524,338,727,344.07,59.74
達仁鄉,新化村,46,32391,704,650,468,971,392.72,55.77
達仁鄉,安朔村,110,85671,779,616,437,1022,475.9,61.1
達仁鄉,森永村,79,52412,663,565,406,857,410.84,61.92
達仁鄉,南田村,66,45482,689,601,319,946,489.66,71.06
達仁鄉,其　他,0,0,0,0,0,0,0,0
達仁鄉,合　計,527,356631,677,583,383,891,424.93,62.79
金峰鄉,嘉蘭村,164,114957,701,609,376,952,434.38,61.97
金峰鄉,歷坵村,31,19167,618,599,403,717,352.76,57.05
金峰鄉,新興村,85,69697,820,707,473,922,584.95,71.34
金峰鄉,賓茂村,60,44889,748,684,422,982,485.63,64.91
金峰鄉,正興村,97,85591,882,726,470,1136,692.13,78.44
金峰鄉,其　他,0,0,0,0,0,0,0,0
金峰鄉,合　計,437,334300,765,653,419,976,537.76,70.3
蘭嶼鄉,紅頭村,239,188180,787,692,386,972,597.94,75.94
蘭嶼鄉,東清村,199,126320,635,565,336,820,391.65,61.7
蘭嶼鄉,朗島村,103,56880,552,485,284,734,416.62,75.44
蘭嶼鄉,椰油村,170,134269,790,734,437,1012,485.72,61.5
蘭嶼鄉,其　他,0,0,0,0,0,0,0,0
蘭嶼鄉,合　計,711,505650,711,607,363,905,502.45,70.65
其　他,其　他,20,17626,881,684,513,892,972.99,110.4
其　他,合　計,20,17626,881,684,513,892,972.99,110.4
